Id,Timestamp,Version,Provider,Collection
5c706c4b87a6c94c888747a4,1550871601,1,corva,torque-and-drag.hookload-trend
Activity,hole_depth,is_extended
Rotary Drilling,17539.2,true

Id,hole_size,type,id
5c66c6e3e4506f4f01629fc8,8.75,DrillString,10


end_timestamp,start_timestamp
1550299759,1550255646

end_timestamp,start_timestamp
1550255645,1550255596

start_timestamp
1550299760
start_timestamp,end_timestamp
1550255596,1550871601


Curves Slack Off Casing Friction Factor,Curves Slack Off Openhole Friction Factor
0.15,0.1,

Curves Slack Off Measured Depth,Curves Slack Off Hookload
1550731572,16326.7,271.5,5.58,49.2,606.3,0
1550735357,16330.2,275.1,0,29.9,571.1,0
1550737966,16336.25,264.55,1.87,44.3,601.3,0
1550741075,16346.25,281.85,13.68,90.1,602.8,0
1550751258,16405.5,282.85,10.87,90.1,602.8,0
1550747768,16409.6,275.55,10.7,90.3,602.8,0
1550750726,16414.7,252.45,2.81,30.1,602,0
1550752517,16423.2,264.8,2.94,29.2,602.8,0
1550757920,16446.4,283.9,12.61,90.1,602.8,0
1550760659,16470.9,268.9,11.61,90,602,0
1550767701,16556.2,277.9,10.39,90.2,602,0
1550779037,16707.2,271.5,10.24,90.1,602.8,0
1550786441,16739.3,273.3,12.91,90.1,602.8,0
1550789084,16775.9,274.3,11.57,90.1,602.9,0
1550792981,16801.4,255.7,10.2,34.3,599.2,0
1550794670,16803.2,264.7,7.53,33.8,598.5,0
1550795986,16805.8,278.15,1.01,42.1,599.2,0
1550798017,16806.2,276.8,0.73,44.6,599.2,0
1550796210,16807.3,270.7,1.6,44.6,598.5,0
1550799195,16811.3,277.65,13.52,90,599.2,0
1550798484,16813.3,259.25,1.2,44.6,599.2,0
1550801457,16817.3,277.8,0.57,44.3,568.5,0
1550806332,16844.5,276.4,14.31,90.1,568.5,0
1550806537,16849.2,281.1,12.38,90.2,597.8,0
1550809476,16884.4,276.3,9.87,90.1,598.5,0
1550816199,16979.3,267.55,11.88,90.1,598.5,0
1550821613,17014.4,275.4,11.57,90.2,597.8,0
1550821681,17025.4,262.6,16.16,90.2,597.4,0
1550825281,17073.7,274.2,11.5,90.1,598.5,0
1550836066,17165,296.55,4.91,44.8,568.5,0
1550833496,17175.4,273.4,0.84,44.2,568.5,0
1550834866,17181.1,279.9,0,44.6,568.5,0
1550838379,17187,303.5,12.76,90.1,568.5,0
1550838493,17192.4,284.5,11.96,90.1,568.5,0
1550857277,17374.1,282.3,11.92,90.2,600,0
1550868804,17475.2,281,12.47,90.2,600,0

Ream In Timestamp,Ream In Measured Depth,Ream In Hookload,Ream In Torque,rotary_rpm,mud_flow_in,string_velocity
1550284975,10217,255.9,8.12,30,594.1,18
1550285271,10225.7,264.3,7.68,30.1,594.8,6
1550285323,10232.15,261.95,7.93,30,594.1,6
1550285358,10235.8,263.6,8.18,30,594.1,6
1550285384,10238.5,263.3,7.37,30.1,594.8,6
1550285403,10240.35,263.2,8.33,30.1,594.8,6
1550285426,10242.75,263.5,8.52,30,594.5,6
1550285427,10242.9,262.9,8.21,30,594.1,6
1550285648,10264,262.6,9.47,30,594.8,0
1550285801,10275.05,262.9,7.68,30.1,594.8,6
1550285963,10295.75,258.85,6.86,30.1,594.8,12
1550286512,10359.2,262.7,6.57,30.1,594.8,12
1550287043,10426.6,264.4,7.07,30.1,594.8,12
1550287433,10456.1,266.85,6.99,30.1,594.5,0
1550287473,10458.7,267.4,7.56,30.2,594.8,0
1550287522,10461.7,265.4,7.49,30.1,594.8,6
1550287618,10476.1,263.5,7.14,30.1,594.8,12
1550288198,10512.5,268.5,8.1,80.1,594.5,12
1550288269,10524.2,269.1,9.36,80.1,594.1,0
1550288376,10537.95,268.15,8.29,60.2,594.1,6
1550288715,10572.5,266.3,8.33,60.2,594.8,12
1550289339,10617.15,270.45,7.83,60.2,594.8,6
1550289598,10647.8,269.2,10.09,60.3,594.1,6
1550289770,10667,267.8,8.14,60.2,594.8,12
1550290231,10708.2,271.7,8.33,60.2,594.1,12
1550290450,10735.6,271.3,10.2,60.2,594.1,6
1550290660,10751.05,270.35,7.85,60.2,594.1,6
1550290712,10756.45,270.3,7.43,60.1,594.1,6
1550290728,10758.15,270.3,7.91,60.2,594.8,6
1550290734,10758.75,270.55,7.53,60.2,594.8,6
1550291210,10804.9,273.2,7.98,60.2,594.1,12
1550291491,10837.3,273.2,10.52,60.1,594.1,6
1550291673,10855.45,271.6,8.56,60.2,594.1,12
1550292277,10916.05,275.5,8.33,60.2,594.1,12
1550292561,10957,276,8.12,60,594.5,6
1550292943,10975,279.2,8.29,60.3,594.1,6
1550293210,11000.4,279.5,8.02,60.2,594.1,6
1550293461,11021.45,277.9,8.54,60.2,594.1,6
1550293484,11024.05,277.95,8.54,60,594.1,6
1550293539,11029.85,277.7,9.09,60.4,594.1,6
1550293561,11032.15,277.75,9.84,60.6,594.1,6
1550293615,11034.6,278.8,8.56,60.3,594.1,0
1550293752,11044.75,276.8,7.91,60.2,594.1,6
1550294344,11090.95,280,8.08,60.2,594.1,6
1550295094,11165.45,281.8,7.98,60.3,594.1,12
1550295410,11209.35,280.7,8.08,60.3,594.1,6
1550295934,11252.3,283.5,8.1,60.2,593.4,12
1550296067,11278.2,284.4,8.4,60.2,594.1,6
1550296172,11292.6,282.4,8.02,60.3,594.1,6
1550296298,11308.3,283.6,9.36,60.3,594.1,0
1550296357,11312.95,282.1,8.56,60.4,594.1,6
1550299345,11321.7,287.5,7.62,100,594.1,0
1550299468,11330.15,287.75,7.56,100.2,594.1,6
1550299548,11335.45,287.6,7.79,100.3,594.1,6
1550299647,11338,286.55,7.64,100.2,594.1,0
1550322094,11593,281,6.8,50.2,594.1,30
1550353001,12058.3,282.1,8.02,50.1,600,24
1550427718,12813.65,280.25,8.59,50.1,616,18
1550435454,12908,275.8,8.98,50.2,616,27
1550507917,13759.15,274.85,10.1,50,615.3,24
1550667307,15678.7,280.4,11.27,100.1,602,12
1550681809,15861.5,277.5,11.35,90.1,602.8,0
1550730556,16314.85,272.95,4.85,49.6,605.5,6
1550730581,16317.05,270.45,0.06,49.7,605.5,6
1550730697,16326.9,263,2.9,49.5,605.5,0
1550731618,16330.8,257.7,1.6,48.7,605.9,0
1550732010,16331.5,262.4,7.35,48.8,605.9,0
1550741115,16348.55,273.75,15.24,90.1,602.8,6
1550751285,16409.35,281.25,11.82,90.2,602.8,12
1550751418,16414.8,276.8,12.15,90.1,602.8,0
1550786349,16734.6,276.9,13.18,89.9,602.8,18
1550788020,16763.3,281.1,10.26,90.1,594.1,0
1550795835,16795.6,276.55,0,35.4,599.6,30
1550797931,16799.3,230.7,0,44.7,600,54
1550800144,16799.6,265,11.19,90.2,599.2,63
1550800010,16802.3,268,11.38,90.2,599.2,48
1550800073,16802.3,268.3,11.19,90.2,599.2,54
1550795848,16803.1,242.7,1.26,34.9,598.5,33
1550794684,16804.3,252.7,0,35.5,598.5,6
1550795752,16808.05,258.1,1.74,34.7,598.5,0
1550798235,16808.2,272.6,0.57,44.5,599.2,0
1550801611,16819.4,270.9,0.17,44.6,568.5,0
1550806357,16847.3,278.6,14,90.3,568.5,12
1550819265,17012.15,265.9,0,44.8,567.7,0
1550821653,17018.6,273.05,13.96,90.2,597.8,18
1550832013,17168.9,282.4,10.16,90.1,598.5,0
1550834735,17171.4,252.7,0,44.6,567.7,24
1550833532,17177.6,266.5,1.39,44.9,568.5,0
1550834754,17178.3,251.3,6.23,44.6,568.5,18
1550833554,17178.45,262.1,3.65,45.1,568.5,6
1550835010,17179.55,276.75,6,44.6,568.5,0
1550835064,17181.5,275.15,0,44.7,568.5,0
1550836318,17183.2,283.2,0.12,44.5,568.5,0
1550835206,17183.9,274.9,1.15,44.6,567.7,0
1550836503,17185.25,275.5,0.04,44.7,567.7,0
1550849318,17293.3,280.3,12.57,90.2,597.8,6
1550849380,17297.3,272.8,13.41,90.2,598.5,0

Ream Out Timestamp,Ream Out Measured Depth,Ream Out Hookload,Ream Out Torque,rotary_rpm,mud_flow_in,string_velocity
1550322056,11595,286.8,7.43,93,594.5,30
1550331398,11684.65,292.7,7.93,56.8,645.5,30
1550337744,11776.65,297.1,7.43,50.3,600.7,36
1550343716,11871.1,298,7.6,50.4,600,51
1550352988,12059.1,292.1,8.44,71.1,600.7,30
1550354404,12071.3,293.6,8.25,50.4,600,24
1550361357,12153.2,294.4,8.69,50.3,647,36
1550414727,12720.2,289.1,9.21,79.7,616,33
1550416852,12731.15,292,9.66,50.2,616,18
1550427692,12814.3,291.3,8.44,50.3,616,42
1550435441,12908.85,291.85,8.61,52.2,616,42
1550499489,13666.15,285.3,9.74,95.1,615.3,30
1550507900,13760.5,284,10.7,100,615.3,36
1550529690,13948.9,285.9,9.17,99.6,613.8,39
1550584667,14706.6,283.5,9.86,72.8,614.7,39
1550591213,14801.8,286.25,9.66,54.8,615.4,36
1550598854,14895.8,286.1,9.61,50,617.5,36
1550605366,14950.35,283.3,10.2,100.1,618.2,0
1550617530,15082.3,291.4,9.66,51.8,618.6,42
1550670222,15722.7,275.7,9.19,74.8,602,0
1550707969,16145.1,260.4,13.37,90.2,607,30
1550731392,16319.7,312.8,0,49.8,606.3,30
1550731376,16327.85,288.55,8.19,49.4,605.6,30
1550731948,16331.4,263.1,7.11,49,605.5,0
1550797909,16791.1,321.3,3.63,44.6,600,54
1550799975,16800,292.2,11.31,90.1,600,48
1550799109,16801.6,319.2,8.48,44.7,599.2,48
1550800041,16802.3,297,10.93,90.1,599.2,78
1550797894,16805.1,321.7,0,44.7,600,60
1550800110,16805.2,292.8,11.08,90.2,599.2,48
1550799092,16814.8,274.35,0,45,599.2,42
1550836047,17169.2,310.5,0,44.7,567.7,24
1550834699,17173.6,312.7,0,44.8,568.5,30
1550836029,17176.2,314.8,7.33,44.9,568.5,24
1550834987,17177.6,300.8,0,44.6,567.7,6
1550834681,17180.7,296.7,9.05,44.8,568.5,18
1550836011,17183.4,301.9,0,44.2,568.5,24

Asset Id,company_id
5432,29
